,Susceptible,Exposed,Carrier,Infected,Hospitalised,ICU,Recovered,Dead
41,58063.45125623621,173.29598487256666,102.56605473656205,325.7881031977612,17.349532149562684,7.2403718901436624,1308.682704662226,1.994427936372431
42,58029.82889805472,174.3416210959326,86.25607547949853,341.77997206774273,17.39549570195357,7.352833057077941,1341.2521506865269,2.16138953794393
43,57994.93038033539,172.58212427966345,102.04683218332403,329.4825875031298,17.27503548774263,7.765727485006119,1373.9509960637185,2.3347523434256807
44,57962.73219673423,172.637424149378,106.426874134198,322.4767122304885,16.9947755354847,7.937344143907876,1408.7145156274917,2.4485931262163834
45,57932.978226548235,167.13736076860098,98.5835019886677,336.2571153262483,16.92253681044637,7.793298390251034,1438.0737987403056,2.622597108642941
46,57905.775088390226,166.56522658400417,87.95926698125302,337.7206147606736,16.7104481196057,7.907560137297696,1474.9287923759996,2.8014383323442065
47,57876.324535341075,160.29485833376694,103.58354567491256,325.8853916101663,16.72795395033122,8.136551214554538,1506.4297622760196,2.985837280580576
48,57849.444096327,163.0068294280048,96.94478080139343,329.2069995767769,17.11077952835432,8.27293249246054,1533.24343426766,3.138583259742475
49,57819.37460566887,159.77401669775367,100.78951225543615,323.60402010876044,16.55981483837936,8.320614102525576,1568.6571839223595,3.2886680873173164
50,57797.38340976481,152.71606564342565,108.26016262202226,320.64991983894913,16.71799949710849,8.42481540024166,1592.7492866754444,3.4667762394003323
51,57765.09096189507,155.6015882762501,104.33685736874388,324.16886875803846,17.025871394261404,8.247162919771714,1622.184748158419,3.7123769108431217
52,57740.37291720641,156.58873135621286,100.7539538236467,321.15572786811475,16.52881455744966,8.641762500183898,1652.40680139653,3.919726972848201
53,57717.88696650478,159.9274670333489,96.62657768176294,307.185175637515,16.523752098329183,8.636523043786152,1689.530310187046,4.051663494824415
54,57700.68170083525,143.4437435864189,110.89096422995189,306.7367207436642,16.533364084006163,8.579206383104118,1709.2639086323572,4.2388271866495
55,57673.13584572286,155.36936287812006,100.53669498352546,297.65753572722645,16.933740102847604,8.727720712374314,1743.5463707131637,4.461164841281235
56,57657.54233253948,147.9733486244997,104.53355010715836,297.5079520257234,16.40353800149605,8.929489707163475,1762.824452846387,4.653771829495187
57,57637.938622411406,147.26953448042855,100.8098847426218,300.2772710062997,16.538117671134355,8.963777706685091,1783.7890035624123,4.782224100406155
58,57614.6921271082,142.5713561918067,109.79668027858709,293.4508581334131,16.18079895279434,8.683542479982675,1809.996674534131,4.996398002480865
59,57595.03187013404,147.11228341151985,98.70495335538745,293.0191057921547,16.866743693148177,8.574461540564048,1835.809711875777,5.249305878812978
60,57571.16462053654,151.16872207469606,96.97301940550416,281.3413613139025,16.077972544666387,8.793355351245701,1869.4373121824497,5.412072272389383
61,57547.79485824049,135.34853655286778,97.4073074015722,295.98979993467464,15.980855977883603,8.781467981293346,1893.5006341498204,5.564975442797292
62,57530.67791366053,129.40461584175512,84.74309783284006,304.56442992178114,16.34228804478846,8.828373816768774,1919.9852056459326,5.822510916990265
63,57510.61777691434,138.71921619368854,82.44699397711564,298.3993456561332,16.550803350739518,8.749931772979796,1938.9065326979176,5.977835118480459
